invoice_id,customer_id,invoice_month,billed_amount,discount_amount,paid_amount,payment_status
INV-0265-202512,265,2025-12-01,990,0.0,990.0,Paid
INV-0265-202601,265,2026-01-01,990,203.08,786.92,Paid
INV-0265-202602,265,2026-02-01,990,0.0,990.0,Paid
INV-0265-202603,265,2026-03-01,990,0.0,0.0,Failed
INV-0265-202604,265,2026-04-01,990,0.0,990.0,Paid
INV-0265-202605,265,2026-05-01,990,0.0,990.0,Paid
INV-0265-202606,265,2026-06-01,990,0.0,990.0,Paid
INV-0265-202607,265,2026-07-01,990,119.7,870.3,Paid
INV-0266-202606,266,2026-06-01,245,0.0,245.0,Paid
INV-0266-202607,266,2026-07-01,245,0.0,245.0,Paid
INV-0267-202601,267,2026-01-01,1188,0.0,1188.0,Paid
INV-0267-202602,267,2026-02-01,1188,0.0,1188.0,Paid
INV-0267-202603,267,2026-03-01,1188,0.0,1188.0,Paid
INV-0267-202604,267,2026-04-01,1188,0.0,1188.0,Paid
INV-0267-202605,267,2026-05-01,1188,0.0,1188.0,Paid
INV-0267-202606,267,2026-06-01,1188,0.0,1188.0,Paid
INV-0267-202607,267,2026-07-01,1188,0.0,1188.0,Paid
INV-0268-202311,268,2023-11-01,594,0.0,594.0,Paid
INV-0268-202312,268,2023-12-01,594,0.0,594.0,Paid
INV-0268-202401,268,2024-01-01,594,0.0,594.0,Paid
INV-0268-202402,268,2024-02-01,594,110.85,483.15,Paid
INV-0268-202403,268,2024-03-01,594,0.0,594.0,Paid
INV-0268-202404,268,2024-04-01,594,101.18,492.82,Paid
INV-0268-202405,268,2024-05-01,594,0.0,594.0,Paid
INV-0268-202406,268,2024-06-01,594,0.0,594.0,Paid
INV-0268-202407,268,2024-07-01,594,0.0,0.0,Failed
INV-0268-202408,268,2024-08-01,594,0.0,594.0,Paid
INV-0268-202409,268,2024-09-01,594,0.0,594.0,Paid
INV-0268-202410,268,2024-10-01,594,0.0,594.0,Paid
INV-0268-202411,268,2024-11-01,594,0.0,594.0,Paid
INV-0268-202412,268,2024-12-01,594,98.46,495.54,Paid
INV-0268-202501,268,2025-01-01,594,0.0,594.0,Paid
INV-0268-202502,268,2025-02-01,594,0.0,594.0,Paid
INV-0268-202503,268,2025-03-01,594,57.84,536.16,Paid
INV-0268-202504,268,2025-04-01,594,107.65,486.35,Paid
INV-0268-202505,268,2025-05-01,594,0.0,594.0,Paid
INV-0268-202506,268,2025-06-01,594,0.0,594.0,Paid
INV-0268-202507,268,2025-07-01,594,0.0,594.0,Paid
INV-0268-202508,268,2025-08-01,594,0.0,594.0,Paid
INV-0268-202509,268,2025-09-01,594,0.0,594.0,Paid
INV-0268-202510,268,2025-10-01,594,0.0,594.0,Paid
INV-0268-202511,268,2025-11-01,594,0.0,594.0,Paid
INV-0268-202512,268,2025-12-01,594,0.0,594.0,Paid
INV-0268-202601,268,2026-01-01,594,0.0,594.0,Paid
INV-0268-202602,268,2026-02-01,594,81.72,512.28,Paid
INV-0268-202603,268,2026-03-01,594,0.0,594.0,Paid
INV-0268-202604,268,2026-04-01,594,65.86,528.14,Paid
INV-0268-202605,268,2026-05-01,594,0.0,0.0,Failed
INV-0268-202606,268,2026-06-01,594,106.14,487.86,Paid
INV-0268-202607,268,2026-07-01,594,0.0,594.0,Paid
INV-0269-202505,269,2025-05-01,1336968,0.0,1336968.0,Paid
INV-0269-202605,269,2026-05-01,1336968,0.0,1336968.0,Paid
INV-0270-202411,270,2024-11-01,1257900,0.0,1257900.0,Paid
INV-0270-202511,270,2025-11-01,1257900,0.0,1257900.0,Paid
INV-0271-202511,271,2025-11-01,98,0.0,98.0,Paid
INV-0271-202512,271,2025-12-01,98,22.86,75.14,Paid
INV-0271-202601,271,2026-01-01,98,0.0,98.0,Paid
INV-0271-202602,271,2026-02-01,98,0.0,98.0,Paid
INV-0271-202603,271,2026-03-01,98,0.0,98.0,Paid
INV-0271-202604,271,2026-04-01,98,0.0,98.0,Paid
INV-0271-202605,271,2026-05-01,98,0.0,98.0,Paid
INV-0271-202606,271,2026-06-01,98,0.0,98.0,Paid
INV-0271-202607,271,2026-07-01,98,0.0,98.0,Paid
INV-0272-202606,272,2026-06-01,1092576,0.0,1092576.0,Paid
INV-0273-202404,273,2024-04-01,164340,16674.92,147665.08,Paid
INV-0273-202504,273,2025-04-01,164340,0.0,164340.0,Paid
INV-0273-202604,273,2026-04-01,164340,0.0,164340.0,Paid
INV-0274-202603,274,2026-03-01,147,0.0,147.0,Paid
INV-0274-202604,274,2026-04-01,147,22.32,124.68,Paid
INV-0274-202605,274,2026-05-01,147,0.0,147.0,Paid
INV-0274-202606,274,2026-06-01,147,0.0,147.0,Paid
INV-0274-202607,274,2026-07-01,147,0.0,147.0,Paid
INV-0275-202607,275,2026-07-01,2940,0.0,2940.0,Paid
INV-0276-202408,276,2024-08-01,98,0.0,98.0,Paid
INV-0276-202409,276,2024-09-01,98,0.0,98.0,Paid
INV-0276-202410,276,2024-10-01,98,0.0,98.0,Paid
INV-0276-202411,276,2024-11-01,98,0.0,98.0,Paid
INV-0276-202412,276,2024-12-01,98,0.0,98.0,Paid
INV-0276-202501,276,2025-01-01,98,0.0,98.0,Paid
INV-0276-202502,276,2025-02-01,98,0.0,98.0,Paid
INV-0276-202503,276,2025-03-01,98,0.0,98.0,Paid
INV-0276-202504,276,2025-04-01,98,0.0,98.0,Paid
INV-0276-202505,276,2025-05-01,98,0.0,98.0,Paid
INV-0276-202506,276,2025-06-01,98,0.0,98.0,Paid
INV-0276-202507,276,2025-07-01,98,0.0,98.0,Paid
INV-0276-202508,276,2025-08-01,98,0.0,98.0,Paid
INV-0276-202509,276,2025-09-01,98,0.0,98.0,Paid
INV-0276-202510,276,2025-10-01,98,0.0,98.0,Paid
INV-0276-202511,276,2025-11-01,98,0.0,98.0,Paid
INV-0276-202512,276,2025-12-01,98,0.0,98.0,Paid
INV-0276-202601,276,2026-01-01,98,0.0,98.0,Paid
INV-0276-202602,276,2026-02-01,98,0.0,98.0,Paid
INV-0276-202603,276,2026-03-01,98,0.0,98.0,Paid
INV-0276-202604,276,2026-04-01,98,0.0,98.0,Paid
INV-0276-202605,276,2026-05-01,98,16.56,81.44,Paid
INV-0276-202606,276,2026-06-01,98,0.0,98.0,Paid
INV-0276-202607,276,2026-07-01,98,0.0,98.0,Paid
INV-0277-202512,277,2025-12-01,588,0.0,588.0,Paid
INV-0278-202402,278,2024-02-01,158364,0.0,158364.0,Paid
INV-0278-202502,278,2025-02-01,158364,0.0,158364.0,Paid
INV-0278-202602,278,2026-02-01,158364,0.0,158364.0,Paid
INV-0279-202605,279,2026-05-01,1287,0.0,1287.0,Paid
INV-0279-202606,279,2026-06-01,1287,0.0,1287.0,Paid
INV-0279-202607,279,2026-07-01,1287,0.0,1287.0,Paid
INV-0280-202402,280,2024-02-01,725988,0.0,725988.0,Paid
INV-0280-202502,280,2025-02-01,725988,0.0,0.0,Failed
INV-0280-202602,280,2026-02-01,725988,0.0,725988.0,Paid
INV-0281-202602,281,2026-02-01,693,0.0,693.0,Paid
INV-0281-202603,281,2026-03-01,693,0.0,693.0,Paid
INV-0281-202604,281,2026-04-01,693,0.0,693.0,Paid
INV-0281-202605,281,2026-05-01,693,0.0,0.0,Failed
INV-0281-202606,281,2026-06-01,693,47.81,645.19,Paid
INV-0281-202607,281,2026-07-01,693,0.0,693.0,Paid
INV-0282-202501,282,2025-01-01,98,23.23,74.77,Paid
INV-0282-202502,282,2025-02-01,98,0.0,0.0,Failed
INV-0282-202503,282,2025-03-01,98,0.0,98.0,Paid
INV-0282-202504,282,2025-04-01,98,0.0,98.0,Paid
INV-0282-202505,282,2025-05-01,98,0.0,0.0,Failed
INV-0282-202506,282,2025-06-01,98,7.22,90.78,Paid
INV-0282-202507,282,2025-07-01,98,6.86,91.14,Paid
INV-0282-202508,282,2025-08-01,98,21.95,76.05,Paid
INV-0282-202509,282,2025-09-01,98,5.33,92.67,Paid
INV-0282-202510,282,2025-10-01,98,0.0,98.0,Paid
INV-0282-202511,282,2025-11-01,98,0.0,98.0,Paid
INV-0282-202512,282,2025-12-01,98,0.0,98.0,Paid
INV-0282-202601,282,2026-01-01,98,0.0,98.0,Paid
INV-0282-202602,282,2026-02-01,98,0.0,98.0,Paid
INV-0282-202603,282,2026-03-01,98,20.39,77.61,Paid
INV-0282-202604,282,2026-04-01,98,0.0,98.0,Paid
INV-0282-202605,282,2026-05-01,98,0.0,98.0,Paid
INV-0282-202606,282,2026-06-01,98,0.0,98.0,Paid
INV-0282-202607,282,2026-07-01,98,0.0,98.0,Paid
INV-0283-202308,283,2023-08-01,1764,0.0,1764.0,Paid
INV-0283-202408,283,2024-08-01,1764,0.0,1764.0,Paid
INV-0283-202508,283,2025-08-01,1764,0.0,1764.0,Paid
INV-0284-202403,284,2024-03-01,98,0.0,0.0,Failed
INV-0284-202404,284,2024-04-01,98,0.0,98.0,Paid
INV-0284-202405,284,2024-05-01,98,0.0,98.0,Paid
INV-0284-202406,284,2024-06-01,98,0.0,98.0,Paid
INV-0284-202407,284,2024-07-01,98,0.0,98.0,Paid
INV-0284-202408,284,2024-08-01,98,0.0,98.0,Paid
INV-0284-202409,284,2024-09-01,98,0.0,98.0,Paid
INV-0284-202410,284,2024-10-01,98,0.0,98.0,Paid
INV-0284-202411,284,2024-11-01,98,23.44,74.56,Paid
INV-0284-202412,284,2024-12-01,98,16.15,81.85,Paid
INV-0284-202501,284,2025-01-01,98,0.0,98.0,Paid
INV-0284-202502,284,2025-02-01,98,0.0,98.0,Paid
INV-0284-202503,284,2025-03-01,98,0.0,98.0,Paid
INV-0284-202504,284,2025-04-01,98,0.0,98.0,Paid
INV-0284-202505,284,2025-05-01,98,0.0,98.0,Paid
INV-0284-202506,284,2025-06-01,98,6.01,91.99,Paid
INV-0284-202507,284,2025-07-01,98,0.0,98.0,Paid
INV-0284-202508,284,2025-08-01,98,23.59,74.41,Paid
INV-0284-202509,284,2025-09-01,98,22.08,75.92,Paid
INV-0284-202510,284,2025-10-01,98,0.0,98.0,Paid
INV-0284-202511,284,2025-11-01,98,0.0,98.0,Paid
INV-0284-202512,284,2025-12-01,98,0.0,98.0,Paid
INV-0284-202601,284,2026-01-01,98,0.0,98.0,Paid
INV-0284-202602,284,2026-02-01,98,0.0,98.0,Paid
INV-0284-202603,284,2026-03-01,98,0.0,98.0,Paid
INV-0284-202604,284,2026-04-01,98,21.58,76.42,Paid
INV-0284-202605,284,2026-05-01,98,0.0,98.0,Paid
INV-0284-202606,284,2026-06-01,98,0.0,98.0,Paid
INV-0284-202607,284,2026-07-01,98,0.0,98.0,Paid
INV-0285-202309,285,2023-09-01,1764,0.0,1764.0,Paid
INV-0285-202409,285,2024-09-01,1764,0.0,1764.0,Paid
INV-0285-202509,285,2025-09-01,1764,0.0,0.0,Failed
INV-0286-202602,286,2026-02-01,1386,0.0,1386.0,Paid
INV-0286-202603,286,2026-03-01,1386,0.0,0.0,Failed
INV-0286-202604,286,2026-04-01,1386,0.0,1386.0,Paid
INV-0286-202605,286,2026-05-01,1386,0.0,1386.0,Paid
INV-0286-202606,286,2026-06-01,1386,0.0,1386.0,Paid
INV-0286-202607,286,2026-07-01,1386,0.0,1386.0,Paid
INV-0287-202402,287,2024-02-01,155740,0.0,155740.0,Paid
INV-0287-202403,287,2024-03-01,155740,0.0,155740.0,Paid
INV-0287-202404,287,2024-04-01,155740,0.0,155740.0,Paid
INV-0287-202405,287,2024-05-01,155740,36752.68,118987.32,Paid
INV-0287-202406,287,2024-06-01,155740,19904.52,135835.48,Paid
INV-0287-202407,287,2024-07-01,155740,0.0,155740.0,Paid
INV-0287-202408,287,2024-08-01,155740,0.0,155740.0,Paid
INV-0287-202409,287,2024-09-01,155740,0.0,155740.0,Paid
INV-0287-202410,287,2024-10-01,155740,0.0,155740.0,Paid
INV-0287-202411,287,2024-11-01,155740,0.0,155740.0,Paid
INV-0287-202412,287,2024-12-01,155740,0.0,155740.0,Paid
INV-0287-202501,287,2025-01-01,155740,0.0,155740.0,Paid
INV-0287-202502,287,2025-02-01,155740,0.0,155740.0,Paid
INV-0287-202503,287,2025-03-01,155740,0.0,0.0,Failed
INV-0287-202504,287,2025-04-01,155740,0.0,155740.0,Paid
INV-0287-202505,287,2025-05-01,155740,0.0,155740.0,Paid
INV-0287-202506,287,2025-06-01,155740,0.0,155740.0,Paid
INV-0287-202507,287,2025-07-01,155740,0.0,155740.0,Paid
INV-0287-202508,287,2025-08-01,155740,0.0,155740.0,Paid
INV-0287-202509,287,2025-09-01,155740,0.0,155740.0,Paid
INV-0287-202510,287,2025-10-01,155740,31357.72,124382.28,Paid
INV-0287-202511,287,2025-11-01,155740,0.0,155740.0,Paid
INV-0287-202512,287,2025-12-01,155740,0.0,155740.0,Paid
INV-0287-202601,287,2026-01-01,155740,0.0,155740.0,Paid
INV-0287-202602,287,2026-02-01,155740,0.0,0.0,Failed
INV-0287-202603,287,2026-03-01,155740,0.0,155740.0,Paid
INV-0287-202604,287,2026-04-01,155740,0.0,155740.0,Paid
INV-0287-202605,287,2026-05-01,155740,0.0,155740.0,Paid
INV-0287-202606,287,2026-06-01,155740,35421.87,120318.13,Paid
INV-0287-202607,287,2026-07-01,155740,0.0,155740.0,Paid
INV-0288-202507,288,2025-07-01,7221,0.0,7221.0,Paid
INV-0288-202508,288,2025-08-01,7221,0.0,7221.0,Paid
INV-0288-202509,288,2025-09-01,7221,0.0,7221.0,Paid
INV-0288-202510,288,2025-10-01,7221,0.0,7221.0,Paid
INV-0288-202511,288,2025-11-01,7221,0.0,7221.0,Paid
INV-0288-202512,288,2025-12-01,7221,1000.84,6220.16,Paid
INV-0288-202601,288,2026-01-01,7221,0.0,7221.0,Paid
INV-0288-202602,288,2026-02-01,7221,0.0,0.0,Failed
INV-0288-202603,288,2026-03-01,7221,0.0,7221.0,Paid
INV-0288-202604,288,2026-04-01,7221,0.0,7221.0,Paid
INV-0288-202605,288,2026-05-01,7221,0.0,7221.0,Paid
INV-0288-202606,288,2026-06-01,7221,0.0,7221.0,Paid
INV-0288-202607,288,2026-07-01,7221,0.0,7221.0,Paid
INV-0289-202510,289,2025-10-01,188244,0.0,188244.0,Paid
INV-0290-202606,290,2026-06-01,49,0.0,49.0,Paid
INV-0290-202607,290,2026-07-01,49,0.0,0.0,Failed
INV-0291-202508,291,2025-08-01,1881,0.0,1881.0,Paid
INV-0291-202509,291,2025-09-01,1881,0.0,1881.0,Paid
INV-0291-202510,291,2025-10-01,1881,0.0,1881.0,Paid
INV-0291-202511,291,2025-11-01,1881,0.0,1881.0,Paid
INV-0291-202512,291,2025-12-01,1881,0.0,1881.0,Paid
INV-0291-202601,291,2026-01-01,1881,0.0,0.0,Failed
INV-0291-202602,291,2026-02-01,1881,0.0,1881.0,Paid
INV-0291-202603,291,2026-03-01,1881,0.0,1881.0,Paid
INV-0291-202604,291,2026-04-01,1881,0.0,1881.0,Paid
INV-0291-202605,291,2026-05-01,1881,0.0,1881.0,Paid
INV-0291-202606,291,2026-06-01,1881,0.0,1881.0,Paid
INV-0291-202607,291,2026-07-01,1881,0.0,1881.0,Paid
INV-0292-202507,292,2025-07-01,18177,1645.78,16531.22,Paid
INV-0292-202508,292,2025-08-01,18177,0.0,18177.0,Paid
INV-0292-202509,292,2025-09-01,18177,0.0,0.0,Failed
INV-0292-202510,292,2025-10-01,18177,0.0,18177.0,Paid
INV-0292-202511,292,2025-11-01,18177,1318.02,16858.98,Paid
INV-0292-202512,292,2025-12-01,18177,0.0,18177.0,Paid
INV-0292-202601,292,2026-01-01,18177,0.0,18177.0,Paid
INV-0292-202602,292,2026-02-01,18177,0.0,18177.0,Paid
INV-0292-202603,292,2026-03-01,18177,1654.22,16522.78,Paid
INV-0292-202604,292,2026-04-01,18177,0.0,18177.0,Paid
INV-0292-202605,292,2026-05-01,18177,0.0,18177.0,Paid
INV-0292-202606,292,2026-06-01,18177,0.0,18177.0,Paid
INV-0292-202607,292,2026-07-01,18177,0.0,18177.0,Paid
INV-0293-202603,293,2026-03-01,152745,0.0,152745.0,Paid
INV-0293-202604,293,2026-04-01,152745,0.0,152745.0,Paid
INV-0293-202605,293,2026-05-01,152745,0.0,0.0,Failed
INV-0293-202606,293,2026-06-01,152745,0.0,152745.0,Paid
INV-0293-202607,293,2026-07-01,152745,0.0,152745.0,Paid
INV-0294-202604,294,2026-04-01,1287,0.0,0.0,Failed
INV-0294-202605,294,2026-05-01,1287,0.0,1287.0,Paid
INV-0294-202606,294,2026-06-01,1287,0.0,0.0,Failed
INV-0294-202607,294,2026-07-01,1287,0.0,1287.0,Paid
INV-0295-202602,295,2026-02-01,98,6.27,91.73,Paid
INV-0295-202603,295,2026-03-01,98,0.0,98.0,Paid
INV-0295-202604,295,2026-04-01,98,0.0,98.0,Paid
INV-0295-202605,295,2026-05-01,98,0.0,98.0,Paid
INV-0295-202606,295,2026-06-01,98,0.0,98.0,Paid
INV-0295-202607,295,2026-07-01,98,0.0,98.0,Paid
INV-0297-202512,297,2025-12-01,2352,0.0,2352.0,Paid
INV-0298-202505,298,2025-05-01,19422,0.0,19422.0,Paid
INV-0298-202506,298,2025-06-01,19422,0.0,0.0,Failed
INV-0298-202507,298,2025-07-01,19422,0.0,19422.0,Paid
INV-0298-202508,298,2025-08-01,19422,0.0,0.0,Failed
INV-0298-202509,298,2025-09-01,19422,0.0,19422.0,Paid
INV-0298-202510,298,2025-10-01,19422,0.0,19422.0,Paid
INV-0298-202511,298,2025-11-01,19422,0.0,19422.0,Paid
INV-0298-202512,298,2025-12-01,19422,0.0,19422.0,Paid
INV-0298-202601,298,2026-01-01,19422,0.0,19422.0,Paid
INV-0298-202602,298,2026-02-01,19422,1512.5,17909.5,Paid
INV-0298-202603,298,2026-03-01,19422,0.0,19422.0,Paid
INV-0298-202604,298,2026-04-01,19422,0.0,19422.0,Paid
INV-0298-202605,298,2026-05-01,19422,0.0,19422.0,Paid
INV-0298-202606,298,2026-06-01,19422,0.0,0.0,Failed
INV-0298-202607,298,2026-07-01,19422,0.0,0.0,Failed
INV-0299-202401,299,2024-01-01,1176,0.0,1176.0,Paid
INV-0299-202501,299,2025-01-01,1176,0.0,1176.0,Paid
INV-0299-202601,299,2026-01-01,1176,0.0,1176.0,Paid
INV-0300-202503,300,2025-03-01,21384,0.0,21384.0,Paid
INV-0300-202603,300,2026-03-01,21384,0.0,21384.0,Paid
INV-0301-202311,301,2023-11-01,1683,0.0,1683.0,Paid
INV-0301-202312,301,2023-12-01,1683,0.0,1683.0,Paid
INV-0301-202401,301,2024-01-01,1683,0.0,1683.0,Paid
INV-0301-202402,301,2024-02-01,1683,0.0,0.0,Failed
INV-0301-202403,301,2024-03-01,1683,0.0,1683.0,Paid
INV-0301-202404,301,2024-04-01,1683,0.0,1683.0,Paid
INV-0301-202405,301,2024-05-01,1683,0.0,1683.0,Paid
INV-0301-202406,301,2024-06-01,1683,0.0,1683.0,Paid
INV-0301-202407,301,2024-07-01,1683,0.0,1683.0,Paid
INV-0301-202408,301,2024-08-01,1683,0.0,1683.0,Paid
INV-0301-202409,301,2024-09-01,1683,0.0,0.0,Failed
INV-0301-202410,301,2024-10-01,1683,0.0,1683.0,Paid
INV-0301-202411,301,2024-11-01,1683,0.0,1683.0,Paid
INV-0301-202412,301,2024-12-01,1683,0.0,1683.0,Paid
INV-0301-202501,301,2025-01-01,1683,0.0,1683.0,Paid
INV-0301-202502,301,2025-02-01,1683,0.0,1683.0,Paid
INV-0301-202503,301,2025-03-01,1683,0.0,1683.0,Paid
INV-0301-202504,301,2025-04-01,1683,0.0,1683.0,Paid
INV-0301-202505,301,2025-05-01,1683,163.08,0.0,Failed
INV-0301-202506,301,2025-06-01,1683,0.0,1683.0,Paid
INV-0301-202507,301,2025-07-01,1683,0.0,1683.0,Paid
INV-0301-202508,301,2025-08-01,1683,0.0,1683.0,Paid
INV-0301-202509,301,2025-09-01,1683,0.0,1683.0,Paid
INV-0301-202510,301,2025-10-01,1683,0.0,1683.0,Paid
INV-0301-202511,301,2025-11-01,1683,0.0,0.0,Failed
INV-0301-202512,301,2025-12-01,1683,0.0,1683.0,Paid
INV-0301-202601,301,2026-01-01,1683,0.0,1683.0,Paid
INV-0301-202602,301,2026-02-01,1683,0.0,1683.0,Paid
INV-0301-202603,301,2026-03-01,1683,0.0,1683.0,Paid
INV-0301-202604,301,2026-04-01,1683,0.0,1683.0,Paid
INV-0301-202605,301,2026-05-01,1683,93.37,1589.63,Paid
INV-0301-202606,301,2026-06-01,1683,0.0,1683.0,Paid
INV-0301-202607,301,2026-07-01,1683,292.46,1390.54,Paid
INV-0302-202506,302,2025-06-01,245,0.0,245.0,Paid
INV-0302-202507,302,2025-07-01,245,0.0,245.0,Paid
INV-0302-202508,302,2025-08-01,245,0.0,245.0,Paid
INV-0302-202509,302,2025-09-01,245,37.16,207.84,Paid
INV-0302-202510,302,2025-10-01,245,0.0,245.0,Paid
INV-0302-202511,302,2025-11-01,245,0.0,245.0,Paid
INV-0302-202512,302,2025-12-01,245,0.0,245.0,Paid
INV-0302-202601,302,2026-01-01,245,0.0,245.0,Paid
INV-0302-202602,302,2026-02-01,245,0.0,245.0,Paid
INV-0302-202603,302,2026-03-01,245,0.0,245.0,Paid
INV-0302-202604,302,2026-04-01,245,0.0,245.0,Paid
INV-0302-202605,302,2026-05-01,245,0.0,245.0,Paid
INV-0302-202606,302,2026-06-01,245,0.0,245.0,Paid
INV-0302-202607,302,2026-07-01,245,0.0,0.0,Failed
INV-0303-202403,303,2024-03-01,125496,0.0,125496.0,Paid
INV-0303-202503,303,2025-03-01,125496,0.0,125496.0,Paid
INV-0303-202603,303,2026-03-01,125496,0.0,125496.0,Paid
INV-0304-202606,304,2026-06-01,11880,0.0,11880.0,Paid
INV-0305-202506,305,2025-06-01,594,0.0,594.0,Paid
INV-0305-202507,305,2025-07-01,594,143.9,450.1,Paid
INV-0305-202508,305,2025-08-01,594,0.0,594.0,Paid
INV-0305-202509,305,2025-09-01,594,0.0,594.0,Paid
INV-0305-202510,305,2025-10-01,594,0.0,594.0,Paid
INV-0305-202511,305,2025-11-01,594,0.0,594.0,Paid
INV-0305-202512,305,2025-12-01,594,0.0,594.0,Paid
INV-0305-202601,305,2026-01-01,594,105.88,488.12,Paid
INV-0305-202602,305,2026-02-01,594,0.0,0.0,Failed
INV-0305-202603,305,2026-03-01,594,0.0,594.0,Paid
INV-0305-202604,305,2026-04-01,594,0.0,594.0,Paid
INV-0305-202605,305,2026-05-01,594,0.0,594.0,Paid
INV-0305-202606,305,2026-06-01,594,0.0,594.0,Paid
INV-0305-202607,305,2026-07-01,594,0.0,594.0,Paid
INV-0306-202401,306,2024-01-01,792,0.0,792.0,Paid
INV-0306-202402,306,2024-02-01,792,0.0,792.0,Paid
INV-0306-202403,306,2024-03-01,792,0.0,792.0,Paid
INV-0306-202404,306,2024-04-01,792,0.0,792.0,Paid
INV-0306-202405,306,2024-05-01,792,0.0,792.0,Paid
INV-0306-202406,306,2024-06-01,792,0.0,792.0,Paid
INV-0306-202407,306,2024-07-01,792,0.0,792.0,Paid
INV-0306-202408,306,2024-08-01,792,0.0,792.0,Paid
INV-0306-202409,306,2024-09-01,792,0.0,792.0,Paid
INV-0306-202410,306,2024-10-01,792,0.0,792.0,Paid
INV-0306-202411,306,2024-11-01,792,0.0,792.0,Paid
INV-0306-202412,306,2024-12-01,792,0.0,792.0,Paid
INV-0306-202501,306,2025-01-01,792,0.0,792.0,Paid
INV-0306-202502,306,2025-02-01,792,0.0,792.0,Paid
INV-0306-202503,306,2025-03-01,792,0.0,792.0,Paid
INV-0306-202504,306,2025-04-01,792,0.0,792.0,Paid
INV-0306-202505,306,2025-05-01,792,0.0,792.0,Paid
INV-0306-202506,306,2025-06-01,792,0.0,792.0,Paid
INV-0306-202507,306,2025-07-01,792,0.0,792.0,Paid
INV-0306-202508,306,2025-08-01,792,0.0,792.0,Paid
INV-0306-202509,306,2025-09-01,792,0.0,792.0,Paid
INV-0306-202510,306,2025-10-01,792,0.0,792.0,Paid
INV-0306-202511,306,2025-11-01,792,0.0,792.0,Paid
INV-0306-202512,306,2025-12-01,792,0.0,792.0,Paid
INV-0306-202601,306,2026-01-01,792,0.0,792.0,Paid
INV-0306-202602,306,2026-02-01,792,94.78,697.22,Paid
INV-0306-202603,306,2026-03-01,792,0.0,792.0,Paid
INV-0306-202604,306,2026-04-01,792,177.44,614.56,Paid
INV-0306-202605,306,2026-05-01,792,0.0,792.0,Paid
INV-0306-202606,306,2026-06-01,792,0.0,792.0,Paid
INV-0306-202607,306,2026-07-01,792,43.81,748.19,Paid
INV-0307-202402,307,2024-02-01,98,5.34,92.66,Paid
INV-0307-202403,307,2024-03-01,98,0.0,98.0,Paid
INV-0307-202404,307,2024-04-01,98,0.0,0.0,Failed
INV-0307-202405,307,2024-05-01,98,0.0,98.0,Paid
INV-0307-202406,307,2024-06-01,98,16.41,0.0,Failed
INV-0307-202407,307,2024-07-01,98,0.0,98.0,Paid
INV-0307-202408,307,2024-08-01,98,0.0,0.0,Failed
INV-0307-202409,307,2024-09-01,98,0.0,98.0,Paid
INV-0307-202410,307,2024-10-01,98,0.0,98.0,Paid
INV-0307-202411,307,2024-11-01,98,0.0,98.0,Paid
INV-0307-202412,307,2024-12-01,98,0.0,98.0,Paid
INV-0307-202501,307,2025-01-01,98,0.0,98.0,Paid
INV-0307-202502,307,2025-02-01,98,0.0,98.0,Paid
INV-0307-202503,307,2025-03-01,98,0.0,98.0,Paid
INV-0307-202504,307,2025-04-01,98,23.12,74.88,Paid
INV-0307-202505,307,2025-05-01,98,0.0,98.0,Paid
INV-0307-202506,307,2025-06-01,98,0.0,98.0,Paid
INV-0307-202507,307,2025-07-01,98,0.0,98.0,Paid
INV-0307-202508,307,2025-08-01,98,0.0,98.0,Paid
INV-0307-202509,307,2025-09-01,98,0.0,0.0,Failed
INV-0307-202510,307,2025-10-01,98,0.0,98.0,Paid
INV-0307-202511,307,2025-11-01,98,0.0,98.0,Paid
INV-0307-202512,307,2025-12-01,98,0.0,0.0,Failed
INV-0307-202601,307,2026-01-01,98,0.0,98.0,Paid
INV-0307-202602,307,2026-02-01,98,0.0,98.0,Paid
INV-0307-202603,307,2026-03-01,98,0.0,98.0,Paid
INV-0307-202604,307,2026-04-01,98,0.0,0.0,Failed
INV-0307-202605,307,2026-05-01,98,17.79,80.21,Paid
INV-0307-202606,307,2026-06-01,98,0.0,98.0,Paid
INV-0307-202607,307,2026-07-01,98,5.78,92.22,Paid
INV-0308-202410,308,2024-10-01,96439,0.0,96439.0,Paid
INV-0308-202411,308,2024-11-01,96439,0.0,96439.0,Paid
INV-0308-202412,308,2024-12-01,96439,0.0,96439.0,Paid
INV-0308-202501,308,2025-01-01,96439,0.0,96439.0,Paid
INV-0308-202502,308,2025-02-01,96439,0.0,96439.0,Paid
INV-0308-202503,308,2025-03-01,96439,0.0,96439.0,Paid
INV-0308-202504,308,2025-04-01,96439,0.0,0.0,Failed
INV-0308-202505,308,2025-05-01,96439,0.0,0.0,Failed
INV-0308-202506,308,2025-06-01,96439,0.0,96439.0,Paid
INV-0308-202507,308,2025-07-01,96439,0.0,96439.0,Paid
INV-0308-202508,308,2025-08-01,96439,0.0,96439.0,Paid
INV-0308-202509,308,2025-09-01,96439,0.0,96439.0,Paid
INV-0308-202510,308,2025-10-01,96439,5372.2,91066.8,Paid
INV-0308-202511,308,2025-11-01,96439,0.0,96439.0,Paid
INV-0308-202512,308,2025-12-01,96439,0.0,96439.0,Paid
INV-0308-202601,308,2026-01-01,96439,0.0,96439.0,Paid
INV-0308-202602,308,2026-02-01,96439,0.0,96439.0,Paid
INV-0308-202603,308,2026-03-01,96439,0.0,96439.0,Paid
